Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.200	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.805	38.891	13.993	30.368	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.200	117.400	42.600	16.000	14.000	13.000	2.562	-1.529	0.541	28.718	38.965	14.055	30.269	25.606
1762640265216.000	10000000	9218.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	72.200	117.400	42.600	16.500	14.000	13.000	1.148	-1.312	-0.625	28.743	39.164	14.093	30.344	25.606
1762640003072.000	10000000	9312.000	16.600	2.000	-29.700	49.200	180.400	178.400	179.900	71.900	117.400	42.600	16.500	14.000	13.000	1.148	-1.312	-0.625	28.718	39.189	14.192	30.331	25.867
1762640265216.000	10000000	9312.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.900	117.400	43.700	16.600	14.000	13.000	1.148	-1.312	-0.625	28.495	38.903	14.452	30.319	25.867
1762640003072.000	10000000	9312.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.900	117.400	43.700	16.600	14.000	13.000	1.148	-1.312	-0.625	28.669	38.854	14.477	30.406	25.867
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.300	117.400	43.700	16.600	14.000	13.000	1.148	-1.312	-0.625	28.694	38.792	14.291	30.455	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.300	117.400	43.700	16.600	14.000	13.000	1.148	-1.312	-0.625	28.470	38.767	14.204	30.356	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.300	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	28.694	38.792	14.254	30.616	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.300	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	28.818	38.742	14.378	30.654	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	49.200	180.400	178.400	179.900	71.000	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	28.818	38.742	14.254	30.666	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	28.905	38.829	14.167	30.678	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	29.041	38.965	14.179	30.716	26.058
1762640265216.000	10000000	9381.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	29.128	39.052	14.179	30.716	26.058
1762640265216.000	10000000	9440.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	40.800	17.100	14.100	13.000	1.148	-1.312	-0.625	29.239	39.784	13.906	30.505	26.222
1762640265216.000	10000000	9440.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.252	40.082	13.931	30.517	26.222
1762640265216.000	10000000	9440.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.277	40.094	14.055	30.269	26.222
1762640265216.000	10000000	9440.000	16.700	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.115	40.082	14.155	30.207	26.222
1762640265216.000	10000000	9440.000	16.900	2.000	-29.700	48.000	180.400	178.400	179.900	71.000	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.140	40.293	14.328	30.058	26.222
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	48.000	180.400	178.400	179.900	69.500	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.264	40.268	14.514	29.947	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	48.000	180.400	178.400	179.900	69.500	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.264	40.280	14.440	29.723	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.239	40.280	14.700	29.674	26.186
1762640003072.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	42.100	18.600	14.100	13.000	1.148	-1.312	-0.625	29.314	40.417	14.911	29.624	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	43.400	19.500	14.100	13.000	1.148	-1.312	-0.625	29.488	40.392	15.147	29.674	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	43.400	19.500	14.100	13.000	1.148	-1.312	-0.625	30.009	40.590	15.197	30.406	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	43.400	19.500	14.100	13.000	1.148	-1.312	-0.625	30.331	40.293	15.221	30.505	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.331	40.243	15.432	30.604	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.455	40.045	15.283	30.530	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-29.700	46.800	180.400	178.400	179.900	69.500	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.530	40.181	15.246	30.306	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-36.000	46.800	180.400	178.400	179.900	69.500	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.530	40.144	15.271	30.455	26.186
1762640265216.000	10000000	9427.000	16.900	2.000	-36.000	46.800	180.400	178.400	179.900	69.500	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.356	40.181	15.283	30.244	26.186
1762640265216.000	10000000	9465.000	16.900	2.000	-36.000	46.800	180.400	178.400	179.900	65.800	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.282	40.181	15.073	30.468	26.292
1762640265216.000	10000000	9465.000	16.900	2.000	-36.000	42.800	180.400	178.400	179.900	65.800	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.455	40.640	15.321	30.381	26.292
1762640265216.000	10000000	9465.000	17.000	2.000	-36.000	42.800	180.400	178.400	179.900	65.800	117.400	42.100	20.200	14.100	13.000	1.148	-1.312	-0.625	30.058	40.305	15.358	30.505	26.292
