Time	source	RPM	VSS	Gear	STR	TPS	CLT1	CLT2	OilTemp	MAP	MAT	FuelPres	OilPres	AFR	BatV	AccelZ	AccelX	AccelY	FR_Shock	FL_Shock	RR_Shock	RL_Shock	expectVss
s																							
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.383	40.677	16.015	33.482	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.570	40.652	15.966	33.408	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.694	40.789	15.966	33.284	27.111
1762640396288.000	10000000	9760.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.706	40.727	15.941	33.135	27.111
1762640396288.000	10000000	9763.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.331	-1.702	0.433	28.880	40.776	15.767	33.197	27.119
1762640396288.000	10000000	9763.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.479	-0.261	1.085	29.264	40.789	15.618	33.631	27.119
1762640396288.000	10000000	9763.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.479	-0.261	1.085	29.339	40.776	15.656	33.482	27.119
1762640396288.000	10000000	9763.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	78.300	115.200	44.400	18.100	16.800	12.800	1.479	-0.261	1.085	29.277	40.727	15.705	33.395	27.119
1762640396288.000	10000000	9781.000	17.000	2.000	-32.500	60.100	185.600	182.600	174.100	76.600	115.200	44.400	18.100	16.800	12.800	1.479	-0.261	1.085	29.277	40.628	15.842	33.296	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	60.100	185.600	182.600	174.300	76.600	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	29.066	40.677	15.817	33.110	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	60.100	185.600	182.600	174.300	76.600	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.954	40.578	15.829	33.085	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	60.100	185.600	182.600	174.300	76.600	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.842	40.566	16.015	33.234	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	60.100	185.600	182.600	174.300	76.600	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.532	40.491	15.767	33.408	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	56.200	185.600	182.600	174.300	75.700	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.446	40.652	16.090	33.408	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	56.200	185.600	182.600	174.300	75.700	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.334	40.479	16.201	33.619	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.600	56.200	185.600	182.600	174.300	75.700	115.200	43.000	17.300	15.700	12.800	1.479	-0.261	1.085	28.433	40.590	16.524	33.432	27.169
1762640396288.000	10000000	9781.000	17.000	2.000	-34.200	52.100	185.600	182.600	174.900	75.700	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.421	40.702	16.363	33.246	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	52.100	185.600	182.600	174.900	75.700	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.421	40.566	16.164	33.346	27.169
1762640003072.000	10000000	9781.000	17.600	2.000	-34.200	52.100	185.600	182.600	174.900	75.700	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.446	40.603	15.941	33.308	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	52.100	185.600	182.600	174.900	75.700	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.483	40.652	16.077	33.333	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	50.600	185.600	182.600	174.900	72.100	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.446	40.652	15.916	33.445	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	50.600	185.600	182.600	174.900	72.100	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.359	40.665	15.991	33.383	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	50.600	185.600	182.600	174.900	72.100	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.520	40.603	16.090	33.308	27.169
1762640396288.000	10000000	9781.000	17.600	2.000	-34.200	50.600	185.600	182.600	174.900	72.100	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.495	40.590	16.201	33.445	27.169
1762640396288.000	10000000	9748.000	17.600	2.000	-34.200	50.600	185.600	182.600	174.900	71.500	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.570	40.578	16.611	33.631	27.078
1762640396288.000	10000000	9748.000	17.600	2.000	-34.200	49.700	185.600	182.600	174.900	71.500	115.200	45.000	16.700	14.800	12.800	1.479	-0.261	1.085	28.272	40.491	17.430	34.264	27.078
